,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
2189,2019-11-22 09:32:29+00:00,Friday,22,11,2019,9,32,coffee,A,1.0,0.3,0.7,211
2201,2019-11-22 09:42:35+00:00,Friday,22,11,2019,9,42,coffee,A,1.0,0.3,0.7,210
2207,2019-11-22 09:53:39+00:00,Friday,22,11,2019,9,53,coffee,A,1.0,0.3,0.7,209
2209,2019-11-22 09:55:52+00:00,Friday,22,11,2019,9,55,coffee,A,1.0,0.3,0.7,208
2215,2019-11-22 10:01:12+00:00,Friday,22,11,2019,10,1,coffee,A,1.0,0.3,0.7,207
2224,2019-11-22 10:07:34+00:00,Friday,22,11,2019,10,7,coffee,A,1.0,0.3,0.7,206
2234,2019-11-22 10:19:04+00:00,Friday,22,11,2019,10,19,soda,A,1.6,0.6,1.0,74
2241,2019-11-22 10:26:06+00:00,Friday,22,11,2019,10,26,coffee,A,1.0,0.3,0.7,205
2246,2019-11-22 10:40:22+00:00,Friday,22,11,2019,10,40,coffee,A,1.0,0.3,0.7,204
2248,2019-11-22 10:45:29+00:00,Friday,22,11,2019,10,45,soda,A,1.6,0.6,1.0,73
2250,2019-11-22 10:49:32+00:00,Friday,22,11,2019,10,49,coffee,A,1.0,0.3,0.7,203
2255,2019-11-22 10:54:24+00:00,Friday,22,11,2019,10,54,coffee,A,1.0,0.3,0.7,202
2257,2019-11-22 10:56:20+00:00,Friday,22,11,2019,10,56,coffee,A,1.0,0.3,0.7,201
2264,2019-11-22 11:04:05+00:00,Friday,22,11,2019,11,4,coffee,A,1.0,0.3,0.7,200
2265,2019-11-22 11:05:10+00:00,Friday,22,11,2019,11,5,coffee,A,1.0,0.3,0.7,199
2269,2019-11-22 11:08:51+00:00,Friday,22,11,2019,11,8,coffee,A,1.0,0.3,0.7,198
2272,2019-11-22 11:09:15+00:00,Friday,22,11,2019,11,9,coffee,A,1.0,0.3,0.7,197
2285,2019-11-22 11:22:03+00:00,Friday,22,11,2019,11,22,coffee,A,1.0,0.3,0.7,196
2287,2019-11-22 11:25:07+00:00,Friday,22,11,2019,11,25,coffee,A,1.0,0.3,0.7,195
2291,2019-11-22 11:30:45+00:00,Friday,22,11,2019,11,30,soda,A,1.6,0.6,1.0,72
2297,2019-11-22 11:38:33+00:00,Friday,22,11,2019,11,38,coffee,A,1.0,0.3,0.7,194
2300,2019-11-22 11:42:06+00:00,Friday,22,11,2019,11,42,soda,A,1.6,0.6,1.0,71
2307,2019-11-22 11:54:51+00:00,Friday,22,11,2019,11,54,coffee,A,1.0,0.3,0.7,193
2313,2019-11-22 12:09:19+00:00,Friday,22,11,2019,12,9,coffee,A,1.0,0.3,0.7,192
2314,2019-11-22 12:10:01+00:00,Friday,22,11,2019,12,10,coffee,A,1.0,0.3,0.7,191
2317,2019-11-22 12:12:59+00:00,Friday,22,11,2019,12,12,soda,A,1.6,0.6,1.0,70
2318,2019-11-22 12:13:42+00:00,Friday,22,11,2019,12,13,coffee,A,1.0,0.3,0.7,190
2319,2019-11-22 12:17:03+00:00,Friday,22,11,2019,12,17,coffee,A,1.0,0.3,0.7,189
2340,2019-11-22 12:58:22+00:00,Friday,22,11,2019,12,58,coffee,A,1.0,0.3,0.7,188
2344,2019-11-22 13:06:53+00:00,Friday,22,11,2019,13,6,coffee,A,1.0,0.3,0.7,187
2350,2019-11-22 13:15:44+00:00,Friday,22,11,2019,13,15,coffee,A,1.0,0.3,0.7,186
2355,2019-11-22 13:24:52+00:00,Friday,22,11,2019,13,24,coffee,A,1.0,0.3,0.7,185
2356,2019-11-22 13:25:23+00:00,Friday,22,11,2019,13,25,soda,A,1.6,0.6,1.0,69
2361,2019-11-22 13:32:16+00:00,Friday,22,11,2019,13,32,coffee,A,1.0,0.3,0.7,184
2363,2019-11-22 13:34:09+00:00,Friday,22,11,2019,13,34,coffee,A,1.0,0.3,0.7,183
2371,2019-11-22 13:51:32+00:00,Friday,22,11,2019,13,51,soda,A,1.6,0.6,1.0,68
2376,2019-11-22 13:59:01+00:00,Friday,22,11,2019,13,59,coffee,A,1.0,0.3,0.7,182
2380,2019-11-22 14:05:58+00:00,Friday,22,11,2019,14,5,coffee,A,1.0,0.3,0.7,181
2381,2019-11-22 14:07:01+00:00,Friday,22,11,2019,14,7,coffee,A,1.0,0.3,0.7,180
2384,2019-11-22 14:14:41+00:00,Friday,22,11,2019,14,14,soda,A,1.6,0.6,1.0,67
2387,2019-11-22 14:18:59+00:00,Friday,22,11,2019,14,18,coffee,A,1.0,0.3,0.7,179
2390,2019-11-22 14:22:03+00:00,Friday,22,11,2019,14,22,coffee,A,1.0,0.3,0.7,178
2391,2019-11-22 14:28:19+00:00,Friday,22,11,2019,14,28,coffee,A,1.0,0.3,0.7,177
2396,2019-11-22 14:34:31+00:00,Friday,22,11,2019,14,34,coffee,A,1.0,0.3,0.7,176
2402,2019-11-22 14:41:41+00:00,Friday,22,11,2019,14,41,nrj,A,1.8,0.8,1.0,55
2404,2019-11-22 14:47:23+00:00,Friday,22,11,2019,14,47,coffee,A,1.0,0.3,0.7,175
2408,2019-11-22 14:59:16+00:00,Friday,22,11,2019,14,59,soda,A,1.6,0.6,1.0,66
2409,2019-11-22 15:00:30+00:00,Friday,22,11,2019,15,0,soda,A,1.6,0.6,1.0,65
2410,2019-11-22 15:00:42+00:00,Friday,22,11,2019,15,0,coffee,A,1.0,0.3,0.7,174
2418,2019-11-22 15:12:26+00:00,Friday,22,11,2019,15,12,coffee,A,1.0,0.3,0.7,173
2422,2019-11-22 15:16:27+00:00,Friday,22,11,2019,15,16,coffee,A,1.0,0.3,0.7,172
2425,2019-11-22 15:22:04+00:00,Friday,22,11,2019,15,22,coffee,A,1.0,0.3,0.7,171
2430,2019-11-22 15:38:20+00:00,Friday,22,11,2019,15,38,coffee,A,1.0,0.3,0.7,170
2435,2019-11-22 15:45:26+00:00,Friday,22,11,2019,15,45,coffee,A,1.0,0.3,0.7,169
2436,2019-11-22 15:47:11+00:00,Friday,22,11,2019,15,47,coffee,A,1.0,0.3,0.7,168
2449,2019-11-22 16:10:03+00:00,Friday,22,11,2019,16,10,soda,A,1.6,0.6,1.0,64
2454,2019-11-22 16:17:27+00:00,Friday,22,11,2019,16,17,soda,A,1.6,0.6,1.0,63
2456,2019-11-22 16:19:05+00:00,Friday,22,11,2019,16,19,coffee,A,1.0,0.3,0.7,167
2458,2019-11-22 16:25:45+00:00,Friday,22,11,2019,16,25,soda,A,1.6,0.6,1.0,62
2480,2019-11-22 17:28:49+00:00,Friday,22,11,2019,17,28,coffee,A,1.0,0.3,0.7,166
2481,2019-11-22 17:29:31+00:00,Friday,22,11,2019,17,29,soda,A,1.6,0.6,1.0,61
2488,2019-11-22 17:52:49+00:00,Friday,22,11,2019,17,52,soda,A,1.6,0.6,1.0,60
2489,2019-11-22 17:54:27+00:00,Friday,22,11,2019,17,54,nrj,A,1.8,0.8,1.0,54
2490,2019-11-22 17:57:48+00:00,Friday,22,11,2019,17,57,nrj,A,1.8,0.8,1.0,53
2491,2019-11-22 17:58:07+00:00,Friday,22,11,2019,17,58,soda,A,1.6,0.6,1.0,59
2496,2019-11-22 18:16:20+00:00,Friday,22,11,2019,18,16,soda,A,1.6,0.6,1.0,58
2498,2019-11-22 18:21:36+00:00,Friday,22,11,2019,18,21,nrj,A,1.8,0.8,1.0,52
2500,2019-11-22 18:39:17+00:00,Friday,22,11,2019,18,39,soda,A,1.6,0.6,1.0,57
2501,2019-11-22 18:43:36+00:00,Friday,22,11,2019,18,43,nrj,A,1.8,0.8,1.0,51
2505,2019-11-22 18:57:58+00:00,Friday,22,11,2019,18,57,soda,A,1.6,0.6,1.0,56
2513,2019-11-22 19:58:30+00:00,Friday,22,11,2019,19,58,nrj,A,1.8,0.8,1.0,50
2515,2019-11-22 20:02:40+00:00,Friday,22,11,2019,20,2,nrj,A,1.8,0.8,1.0,49
2517,2019-11-22 20:05:30+00:00,Friday,22,11,2019,20,5,soda,A,1.6,0.6,1.0,55
2529,2019-11-22 21:05:28+00:00,Friday,22,11,2019,21,5,nrj,A,1.8,0.8,1.0,48
2533,2019-11-22 21:12:59+00:00,Friday,22,11,2019,21,12,soda,A,1.6,0.6,1.0,54
2534,2019-11-22 21:22:12+00:00,Friday,22,11,2019,21,22,nrj,A,1.8,0.8,1.0,47
2535,2019-11-22 21:24:53+00:00,Friday,22,11,2019,21,24,nrj,A,1.8,0.8,1.0,46
2552,2019-11-22 22:31:09+00:00,Friday,22,11,2019,22,31,nrj,A,1.8,0.8,1.0,45
2554,2019-11-22 23:07:30+00:00,Friday,22,11,2019,23,7,nrj,A,1.8,0.8,1.0,44
2558,2019-11-22 23:22:42+00:00,Friday,22,11,2019,23,22,nrj,A,1.8,0.8,1.0,43
2562,2019-11-22 23:35:03+00:00,Friday,22,11,2019,23,35,soda,A,1.6,0.6,1.0,53
2567,2019-11-22 23:56:17+00:00,Friday,22,11,2019,23,56,coffee,A,1.0,0.3,0.7,165
2573,2019-11-23 00:47:11+00:00,Saturday,23,11,2019,0,47,nrj,A,1.8,0.8,1.0,42
2579,2019-11-23 01:58:37+00:00,Saturday,23,11,2019,1,58,coffee,A,1.0,0.3,0.7,164
2591,2019-11-23 06:21:12+00:00,Saturday,23,11,2019,6,21,coffee,A,1.0,0.3,0.7,163
2594,2019-11-23 06:28:11+00:00,Saturday,23,11,2019,6,28,coffee,A,1.0,0.3,0.7,162
2599,2019-11-23 07:02:02+00:00,Saturday,23,11,2019,7,2,coffee,A,1.0,0.3,0.7,161
2601,2019-11-23 07:06:43+00:00,Saturday,23,11,2019,7,6,coffee,A,1.0,0.3,0.7,160
2602,2019-11-23 07:07:08+00:00,Saturday,23,11,2019,7,7,soda,A,1.6,0.6,1.0,52
2609,2019-11-23 07:26:25+00:00,Saturday,23,11,2019,7,26,soda,A,1.6,0.6,1.0,51
2615,2019-11-23 07:41:20+00:00,Saturday,23,11,2019,7,41,coffee,A,1.0,0.3,0.7,159
2619,2019-11-23 07:51:37+00:00,Saturday,23,11,2019,7,51,coffee,A,1.0,0.3,0.7,158
2620,2019-11-23 07:54:08+00:00,Saturday,23,11,2019,7,54,coffee,A,1.0,0.3,0.7,157
2622,2019-11-23 08:00:14+00:00,Saturday,23,11,2019,8,0,coffee,A,1.0,0.3,0.7,156
2627,2019-11-23 08:09:48+00:00,Saturday,23,11,2019,8,9,soda,A,1.6,0.6,1.0,50
2630,2019-11-23 08:23:05+00:00,Saturday,23,11,2019,8,23,soda,A,1.6,0.6,1.0,49
2633,2019-11-23 08:33:23+00:00,Saturday,23,11,2019,8,33,coffee,A,1.0,0.3,0.7,155
2634,2019-11-23 08:34:56+00:00,Saturday,23,11,2019,8,34,coffee,A,1.0,0.3,0.7,154
2638,2019-11-23 09:07:30+00:00,Saturday,23,11,2019,9,7,coffee,A,1.0,0.3,0.7,153
2640,2019-11-23 09:13:45+00:00,Saturday,23,11,2019,9,13,coffee,A,1.0,0.3,0.7,152
2644,2019-11-23 09:32:59+00:00,Saturday,23,11,2019,9,32,coffee,A,1.0,0.3,0.7,151
2650,2019-11-23 09:48:21+00:00,Saturday,23,11,2019,9,48,soda,A,1.6,0.6,1.0,48
2655,2019-11-23 10:01:38+00:00,Saturday,23,11,2019,10,1,coffee,A,1.0,0.3,0.7,150
2656,2019-11-23 10:05:11+00:00,Saturday,23,11,2019,10,5,soda,A,1.6,0.6,1.0,47
2659,2019-11-23 10:19:31+00:00,Saturday,23,11,2019,10,19,soda,A,1.6,0.6,1.0,46
2660,2019-11-23 10:25:13+00:00,Saturday,23,11,2019,10,25,coffee,A,1.0,0.3,0.7,149
2665,2019-11-23 10:34:15+00:00,Saturday,23,11,2019,10,34,coffee,A,1.0,0.3,0.7,148
2666,2019-11-23 10:35:49+00:00,Saturday,23,11,2019,10,35,coffee,A,1.0,0.3,0.7,147
2673,2019-11-23 11:01:55+00:00,Saturday,23,11,2019,11,1,coffee,A,1.0,0.3,0.7,146
2677,2019-11-23 11:17:25+00:00,Saturday,23,11,2019,11,17,coffee,A,1.0,0.3,0.7,145
2681,2019-11-23 11:32:19+00:00,Saturday,23,11,2019,11,32,coffee,A,1.0,0.3,0.7,144
2688,2019-11-23 11:49:22+00:00,Saturday,23,11,2019,11,49,coffee,A,1.0,0.3,0.7,143
2692,2019-11-23 11:58:19+00:00,Saturday,23,11,2019,11,58,coffee,A,1.0,0.3,0.7,142
2694,2019-11-23 12:12:37+00:00,Saturday,23,11,2019,12,12,nrj,A,1.8,0.8,1.0,41
2698,2019-11-23 12:48:35+00:00,Saturday,23,11,2019,12,48,coffee,A,1.0,0.3,0.7,141
2706,2019-11-23 13:23:43+00:00,Saturday,23,11,2019,13,23,coffee,A,1.0,0.3,0.7,140
2710,2019-11-23 13:37:21+00:00,Saturday,23,11,2019,13,37,soda,A,1.6,0.6,1.0,45
2717,2019-11-23 14:14:57+00:00,Saturday,23,11,2019,14,14,soda,A,1.6,0.6,1.0,44
2727,2019-11-23 14:52:20+00:00,Saturday,23,11,2019,14,52,coffee,A,1.0,0.3,0.7,139
2732,2019-11-23 15:22:16+00:00,Saturday,23,11,2019,15,22,coffee,A,1.0,0.3,0.7,138
2734,2019-11-23 15:28:11+00:00,Saturday,23,11,2019,15,28,coffee,A,1.0,0.3,0.7,137
2737,2019-11-23 15:41:03+00:00,Saturday,23,11,2019,15,41,soda,A,1.6,0.6,1.0,43
2742,2019-11-23 16:00:36+00:00,Saturday,23,11,2019,16,0,coffee,A,1.0,0.3,0.7,136
2750,2019-11-23 16:23:45+00:00,Saturday,23,11,2019,16,23,nrj,A,1.8,0.8,1.0,40
2751,2019-11-23 16:23:54+00:00,Saturday,23,11,2019,16,23,soda,A,1.6,0.6,1.0,42
2752,2019-11-23 16:26:46+00:00,Saturday,23,11,2019,16,26,coffee,A,1.0,0.3,0.7,135
2758,2019-11-23 17:04:56+00:00,Saturday,23,11,2019,17,4,nrj,A,1.8,0.8,1.0,39
2759,2019-11-23 17:06:45+00:00,Saturday,23,11,2019,17,6,coffee,A,1.0,0.3,0.7,134
2762,2019-11-23 17:11:34+00:00,Saturday,23,11,2019,17,11,nrj,A,1.8,0.8,1.0,38
2777,2019-11-23 18:12:34+00:00,Saturday,23,11,2019,18,12,soda,A,1.6,0.6,1.0,41
2783,2019-11-23 18:36:26+00:00,Saturday,23,11,2019,18,36,coffee,A,1.0,0.3,0.7,133
2791,2019-11-23 19:16:47+00:00,Saturday,23,11,2019,19,16,soda,A,1.6,0.6,1.0,40
2798,2019-11-23 20:01:16+00:00,Saturday,23,11,2019,20,1,nrj,A,1.8,0.8,1.0,37
2800,2019-11-23 20:06:46+00:00,Saturday,23,11,2019,20,6,nrj,A,1.8,0.8,1.0,36
2809,2019-11-23 20:54:55+00:00,Saturday,23,11,2019,20,54,nrj,A,1.8,0.8,1.0,35
2811,2019-11-23 20:57:50+00:00,Saturday,23,11,2019,20,57,nrj,A,1.8,0.8,1.0,34
2813,2019-11-23 21:00:57+00:00,Saturday,23,11,2019,21,0,nrj,A,1.8,0.8,1.0,33
2816,2019-11-23 21:15:30+00:00,Saturday,23,11,2019,21,15,nrj,A,1.8,0.8,1.0,32
2818,2019-11-23 21:24:44+00:00,Saturday,23,11,2019,21,24,nrj,A,1.8,0.8,1.0,31
2823,2019-11-23 22:08:07+00:00,Saturday,23,11,2019,22,8,nrj,A,1.8,0.8,1.0,30
2826,2019-11-23 22:23:42+00:00,Saturday,23,11,2019,22,23,nrj,A,1.8,0.8,1.0,29
2828,2019-11-23 22:48:12+00:00,Saturday,23,11,2019,22,48,nrj,A,1.8,0.8,1.0,28
2829,2019-11-23 22:52:21+00:00,Saturday,23,11,2019,22,52,nrj,A,1.8,0.8,1.0,27
2835,2019-11-23 23:43:54+00:00,Saturday,23,11,2019,23,43,nrj,A,1.8,0.8,1.0,26
2836,2019-11-23 23:43:58+00:00,Saturday,23,11,2019,23,43,nrj,A,1.8,0.8,1.0,25
2837,2019-11-23 23:44:34+00:00,Saturday,23,11,2019,23,44,soda,A,1.6,0.6,1.0,39
2839,2019-11-23 23:49:22+00:00,Saturday,23,11,2019,23,49,nrj,A,1.8,0.8,1.0,24
2842,2019-11-24 00:15:49+00:00,Sunday,24,11,2019,0,15,soda,A,1.6,0.6,1.0,38
2844,2019-11-24 00:23:59+00:00,Sunday,24,11,2019,0,23,soda,A,1.6,0.6,1.0,37
2851,2019-11-24 01:44:25+00:00,Sunday,24,11,2019,1,44,soda,A,1.6,0.6,1.0,36
2852,2019-11-24 01:45:20+00:00,Sunday,24,11,2019,1,45,soda,A,1.6,0.6,1.0,35
2854,2019-11-24 01:50:17+00:00,Sunday,24,11,2019,1,50,soda,A,1.6,0.6,1.0,34
2856,2019-11-24 05:07:50+00:00,Sunday,24,11,2019,5,7,coffee,A,1.0,0.3,0.7,132
2859,2019-11-24 05:34:14+00:00,Sunday,24,11,2019,5,34,coffee,A,1.0,0.3,0.7,131
2865,2019-11-24 05:51:53+00:00,Sunday,24,11,2019,5,51,coffee,A,1.0,0.3,0.7,130
2871,2019-11-24 06:21:05+00:00,Sunday,24,11,2019,6,21,coffee,A,1.0,0.3,0.7,129
2876,2019-11-24 06:32:44+00:00,Sunday,24,11,2019,6,32,coffee,A,1.0,0.3,0.7,128
2877,2019-11-24 06:37:56+00:00,Sunday,24,11,2019,6,37,soda,A,1.6,0.6,1.0,33
2894,2019-11-24 07:51:28+00:00,Sunday,24,11,2019,7,51,coffee,A,1.0,0.3,0.7,127
2898,2019-11-24 08:02:33+00:00,Sunday,24,11,2019,8,2,soda,A,1.6,0.6,1.0,32
2899,2019-11-24 08:03:05+00:00,Sunday,24,11,2019,8,3,coffee,A,1.0,0.3,0.7,126
2900,2019-11-24 08:04:17+00:00,Sunday,24,11,2019,8,4,coffee,A,1.0,0.3,0.7,125
2907,2019-11-24 08:44:41+00:00,Sunday,24,11,2019,8,44,soda,A,1.6,0.6,1.0,31
2911,2019-11-24 09:00:08+00:00,Sunday,24,11,2019,9,0,coffee,A,1.0,0.3,0.7,124
2920,2019-11-24 09:53:36+00:00,Sunday,24,11,2019,9,53,soda,A,1.6,0.6,1.0,30
2928,2019-11-24 10:23:50+00:00,Sunday,24,11,2019,10,23,coffee,A,1.0,0.3,0.7,123
2929,2019-11-24 10:28:22+00:00,Sunday,24,11,2019,10,28,coffee,A,1.0,0.3,0.7,122
2935,2019-11-24 10:39:54+00:00,Sunday,24,11,2019,10,39,coffee,A,1.0,0.3,0.7,121
2937,2019-11-24 10:41:54+00:00,Sunday,24,11,2019,10,41,soda,A,1.6,0.6,1.0,29
2940,2019-11-24 10:44:53+00:00,Sunday,24,11,2019,10,44,coffee,A,1.0,0.3,0.7,120
2947,2019-11-24 10:56:45+00:00,Sunday,24,11,2019,10,56,coffee,A,1.0,0.3,0.7,119
2952,2019-11-24 11:20:45+00:00,Sunday,24,11,2019,11,20,coffee,A,1.0,0.3,0.7,118
2955,2019-11-24 11:28:34+00:00,Sunday,24,11,2019,11,28,coffee,A,1.0,0.3,0.7,117
2956,2019-11-24 11:32:51+00:00,Sunday,24,11,2019,11,32,coffee,A,1.0,0.3,0.7,116
2964,2019-11-24 12:04:52+00:00,Sunday,24,11,2019,12,4,soda,A,1.6,0.6,1.0,28
2967,2019-11-24 12:12:46+00:00,Sunday,24,11,2019,12,12,coffee,A,1.0,0.3,0.7,115
2974,2019-11-24 12:30:52+00:00,Sunday,24,11,2019,12,30,coffee,A,1.0,0.3,0.7,114
2979,2019-11-24 12:42:23+00:00,Sunday,24,11,2019,12,42,soda,A,1.6,0.6,1.0,27
2981,2019-11-24 12:47:40+00:00,Sunday,24,11,2019,12,47,coffee,A,1.0,0.3,0.7,113
2986,2019-11-24 13:04:19+00:00,Sunday,24,11,2019,13,4,nrj,A,1.8,0.8,1.0,23
2990,2019-11-24 13:18:58+00:00,Sunday,24,11,2019,13,18,coffee,A,1.0,0.3,0.7,112
2999,2019-11-24 13:53:59+00:00,Sunday,24,11,2019,13,53,coffee,A,1.0,0.3,0.7,111
3003,2019-11-24 14:08:16+00:00,Sunday,24,11,2019,14,8,soda,A,1.6,0.6,1.0,26
3006,2019-11-24 14:20:26+00:00,Sunday,24,11,2019,14,20,coffee,A,1.0,0.3,0.7,110
3013,2019-11-24 14:57:52+00:00,Sunday,24,11,2019,14,57,soda,A,1.6,0.6,1.0,25
3014,2019-11-24 15:10:37+00:00,Sunday,24,11,2019,15,10,soda,A,1.6,0.6,1.0,24
3018,2019-11-24 15:28:53+00:00,Sunday,24,11,2019,15,28,coffee,A,1.0,0.3,0.7,109
3022,2019-11-24 16:04:36+00:00,Sunday,24,11,2019,16,4,coffee,A,1.0,0.3,0.7,108
3025,2019-11-24 16:40:01+00:00,Sunday,24,11,2019,16,40,soda,A,1.6,0.6,1.0,23
3027,2019-11-24 16:54:47+00:00,Sunday,24,11,2019,16,54,nrj,A,1.8,0.8,1.0,22
3033,2019-11-24 17:16:01+00:00,Sunday,24,11,2019,17,16,soda,A,1.6,0.6,1.0,22
3036,2019-11-24 17:21:41+00:00,Sunday,24,11,2019,17,21,nrj,A,1.8,0.8,1.0,21
3037,2019-11-24 17:24:03+00:00,Sunday,24,11,2019,17,24,coffee,A,1.0,0.3,0.7,107
3041,2019-11-24 17:47:00+00:00,Sunday,24,11,2019,17,47,soda,A,1.6,0.6,1.0,21
3043,2019-11-24 18:49:47+00:00,Sunday,24,11,2019,18,49,coffee,A,1.0,0.3,0.7,106
3044,2019-11-24 18:56:42+00:00,Sunday,24,11,2019,18,56,soda,A,1.6,0.6,1.0,20
3054,2019-11-24 20:42:07+00:00,Sunday,24,11,2019,20,42,soda,A,1.6,0.6,1.0,19
3061,2019-11-24 21:32:36+00:00,Sunday,24,11,2019,21,32,soda,A,1.6,0.6,1.0,18
3065,2019-11-24 22:49:17+00:00,Sunday,24,11,2019,22,49,nrj,A,1.8,0.8,1.0,20
3067,2019-11-24 23:28:22+00:00,Sunday,24,11,2019,23,28,soda,A,1.6,0.6,1.0,17
3071,2019-11-25 00:14:14+00:00,Monday,25,11,2019,0,14,soda,A,1.6,0.6,1.0,16
3075,2019-11-25 01:15:56+00:00,Monday,25,11,2019,1,15,coffee,A,1.0,0.3,0.7,105
3083,2019-11-25 05:11:54+00:00,Monday,25,11,2019,5,11,coffee,A,1.0,0.3,0.7,104
3084,2019-11-25 05:13:57+00:00,Monday,25,11,2019,5,13,coffee,A,1.0,0.3,0.7,103
3087,2019-11-25 05:20:11+00:00,Monday,25,11,2019,5,20,soda,A,1.6,0.6,1.0,15
3088,2019-11-25 05:25:44+00:00,Monday,25,11,2019,5,25,coffee,A,1.0,0.3,0.7,102
3094,2019-11-25 05:44:37+00:00,Monday,25,11,2019,5,44,coffee,A,1.0,0.3,0.7,101
3096,2019-11-25 05:47:47+00:00,Monday,25,11,2019,5,47,coffee,A,1.0,0.3,0.7,100
3099,2019-11-25 05:53:24+00:00,Monday,25,11,2019,5,53,coffee,A,1.0,0.3,0.7,99
3100,2019-11-25 05:56:44+00:00,Monday,25,11,2019,5,56,coffee,A,1.0,0.3,0.7,98
3101,2019-11-25 05:56:56+00:00,Monday,25,11,2019,5,56,coffee,A,1.0,0.3,0.7,97
3108,2019-11-25 06:14:31+00:00,Monday,25,11,2019,6,14,soda,A,1.6,0.6,1.0,14
3110,2019-11-25 06:17:51+00:00,Monday,25,11,2019,6,17,coffee,A,1.0,0.3,0.7,96
3120,2019-11-25 06:36:01+00:00,Monday,25,11,2019,6,36,coffee,A,1.0,0.3,0.7,95
3125,2019-11-25 06:43:50+00:00,Monday,25,11,2019,6,43,coffee,A,1.0,0.3,0.7,94
3126,2019-11-25 06:49:19+00:00,Monday,25,11,2019,6,49,coffee,A,1.0,0.3,0.7,93
3131,2019-11-25 07:00:27+00:00,Monday,25,11,2019,7,0,coffee,A,1.0,0.3,0.7,92
3135,2019-11-25 07:08:58+00:00,Monday,25,11,2019,7,8,coffee,A,1.0,0.3,0.7,91
3137,2019-11-25 07:16:00+00:00,Monday,25,11,2019,7,16,coffee,A,1.0,0.3,0.7,90
3141,2019-11-25 07:18:54+00:00,Monday,25,11,2019,7,18,coffee,A,1.0,0.3,0.7,89
3145,2019-11-25 07:21:20+00:00,Monday,25,11,2019,7,21,coffee,A,1.0,0.3,0.7,88
3147,2019-11-25 07:26:18+00:00,Monday,25,11,2019,7,26,coffee,A,1.0,0.3,0.7,87
3149,2019-11-25 07:28:31+00:00,Monday,25,11,2019,7,28,coffee,A,1.0,0.3,0.7,86
3155,2019-11-25 07:36:55+00:00,Monday,25,11,2019,7,36,coffee,A,1.0,0.3,0.7,85
3161,2019-11-25 07:46:25+00:00,Monday,25,11,2019,7,46,coffee,A,1.0,0.3,0.7,84
3163,2019-11-25 07:48:35+00:00,Monday,25,11,2019,7,48,coffee,A,1.0,0.3,0.7,83
3168,2019-11-25 08:01:37+00:00,Monday,25,11,2019,8,1,coffee,A,1.0,0.3,0.7,82
3170,2019-11-25 08:04:25+00:00,Monday,25,11,2019,8,4,soda,A,1.6,0.6,1.0,13
3175,2019-11-25 08:12:22+00:00,Monday,25,11,2019,8,12,coffee,A,1.0,0.3,0.7,81
3181,2019-11-25 08:23:56+00:00,Monday,25,11,2019,8,23,coffee,A,1.0,0.3,0.7,80
3184,2019-11-25 08:31:00+00:00,Monday,25,11,2019,8,31,coffee,A,1.0,0.3,0.7,79
3187,2019-11-25 08:34:01+00:00,Monday,25,11,2019,8,34,coffee,A,1.0,0.3,0.7,78
3192,2019-11-25 08:42:14+00:00,Monday,25,11,2019,8,42,coffee,A,1.0,0.3,0.7,77
3193,2019-11-25 08:42:16+00:00,Monday,25,11,2019,8,42,coffee,A,1.0,0.3,0.7,76
3194,2019-11-25 08:44:19+00:00,Monday,25,11,2019,8,44,coffee,A,1.0,0.3,0.7,75
3195,2019-11-25 08:44:35+00:00,Monday,25,11,2019,8,44,coffee,A,1.0,0.3,0.7,74
3198,2019-11-25 08:51:37+00:00,Monday,25,11,2019,8,51,coffee,A,1.0,0.3,0.7,73
3201,2019-11-25 08:55:02+00:00,Monday,25,11,2019,8,55,coffee,A,1.0,0.3,0.7,72
3205,2019-11-25 09:04:55+00:00,Monday,25,11,2019,9,4,coffee,A,1.0,0.3,0.7,71
3213,2019-11-25 09:15:02+00:00,Monday,25,11,2019,9,15,coffee,A,1.0,0.3,0.7,70
3214,2019-11-25 09:15:41+00:00,Monday,25,11,2019,9,15,coffee,A,1.0,0.3,0.7,69
3216,2019-11-25 09:18:41+00:00,Monday,25,11,2019,9,18,coffee,A,1.0,0.3,0.7,68
3218,2019-11-25 09:27:57+00:00,Monday,25,11,2019,9,27,soda,A,1.6,0.6,1.0,12
3219,2019-11-25 09:35:16+00:00,Monday,25,11,2019,9,35,coffee,A,1.0,0.3,0.7,67
3221,2019-11-25 09:37:14+00:00,Monday,25,11,2019,9,37,coffee,A,1.0,0.3,0.7,66
3224,2019-11-25 09:44:47+00:00,Monday,25,11,2019,9,44,soda,A,1.6,0.6,1.0,11
3228,2019-11-25 09:48:45+00:00,Monday,25,11,2019,9,48,coffee,A,1.0,0.3,0.7,65
3229,2019-11-25 09:50:38+00:00,Monday,25,11,2019,9,50,coffee,A,1.0,0.3,0.7,64
3230,2019-11-25 09:50:59+00:00,Monday,25,11,2019,9,50,coffee,A,1.0,0.3,0.7,63
3233,2019-11-25 09:53:47+00:00,Monday,25,11,2019,9,53,coffee,A,1.0,0.3,0.7,62
3235,2019-11-25 09:55:47+00:00,Monday,25,11,2019,9,55,coffee,A,1.0,0.3,0.7,61
3238,2019-11-25 10:05:11+00:00,Monday,25,11,2019,10,5,coffee,A,1.0,0.3,0.7,60
