,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
3026,2019-11-24 16:47:29+00:00,Sunday,24,11,2019,16,47,soda,B,1.6,0.6,1.0,44
3028,2019-11-24 16:55:13+00:00,Sunday,24,11,2019,16,55,soda,B,1.6,0.6,1.0,43
3029,2019-11-24 17:09:44+00:00,Sunday,24,11,2019,17,9,nrj,B,1.8,0.8,1.0,29
3042,2019-11-24 17:54:50+00:00,Sunday,24,11,2019,17,54,soda,B,1.6,0.6,1.0,42
3045,2019-11-24 18:59:10+00:00,Sunday,24,11,2019,18,59,nrj,B,1.8,0.8,1.0,28
3046,2019-11-24 19:12:30+00:00,Sunday,24,11,2019,19,12,nrj,B,1.8,0.8,1.0,27
3050,2019-11-24 20:07:05+00:00,Sunday,24,11,2019,20,7,soda,B,1.6,0.6,1.0,41
3051,2019-11-24 20:27:56+00:00,Sunday,24,11,2019,20,27,nrj,B,1.8,0.8,1.0,26
3055,2019-11-24 20:43:27+00:00,Sunday,24,11,2019,20,43,nrj,B,1.8,0.8,1.0,25
3056,2019-11-24 20:45:38+00:00,Sunday,24,11,2019,20,45,soda,B,1.6,0.6,1.0,40
3057,2019-11-24 20:46:42+00:00,Sunday,24,11,2019,20,46,soda,B,1.6,0.6,1.0,39
3060,2019-11-24 21:24:48+00:00,Sunday,24,11,2019,21,24,nrj,B,1.8,0.8,1.0,24
3070,2019-11-25 00:00:43+00:00,Monday,25,11,2019,0,0,nrj,B,1.8,0.8,1.0,23
3072,2019-11-25 00:37:27+00:00,Monday,25,11,2019,0,37,coffee,B,1.0,0.3,0.7,127
3073,2019-11-25 00:38:32+00:00,Monday,25,11,2019,0,38,nrj,B,1.8,0.8,1.0,22
3078,2019-11-25 01:49:11+00:00,Monday,25,11,2019,1,49,soda,B,1.6,0.6,1.0,38
3079,2019-11-25 01:55:24+00:00,Monday,25,11,2019,1,55,coffee,B,1.0,0.3,0.7,126
3082,2019-11-25 05:10:19+00:00,Monday,25,11,2019,5,10,coffee,B,1.0,0.3,0.7,125
3086,2019-11-25 05:19:29+00:00,Monday,25,11,2019,5,19,coffee,B,1.0,0.3,0.7,124
3089,2019-11-25 05:32:17+00:00,Monday,25,11,2019,5,32,coffee,B,1.0,0.3,0.7,123
3091,2019-11-25 05:36:07+00:00,Monday,25,11,2019,5,36,coffee,B,1.0,0.3,0.7,122
3092,2019-11-25 05:37:14+00:00,Monday,25,11,2019,5,37,coffee,B,1.0,0.3,0.7,121
3097,2019-11-25 05:48:00+00:00,Monday,25,11,2019,5,48,soda,B,1.6,0.6,1.0,37
3098,2019-11-25 05:50:47+00:00,Monday,25,11,2019,5,50,coffee,B,1.0,0.3,0.7,120
3103,2019-11-25 06:00:58+00:00,Monday,25,11,2019,6,0,coffee,B,1.0,0.3,0.7,119
3104,2019-11-25 06:01:48+00:00,Monday,25,11,2019,6,1,coffee,B,1.0,0.3,0.7,118
3105,2019-11-25 06:02:09+00:00,Monday,25,11,2019,6,2,coffee,B,1.0,0.3,0.7,117
3111,2019-11-25 06:18:08+00:00,Monday,25,11,2019,6,18,soda,B,1.6,0.6,1.0,36
3112,2019-11-25 06:20:43+00:00,Monday,25,11,2019,6,20,soda,B,1.6,0.6,1.0,35
3113,2019-11-25 06:22:31+00:00,Monday,25,11,2019,6,22,coffee,B,1.0,0.3,0.7,116
3114,2019-11-25 06:22:59+00:00,Monday,25,11,2019,6,22,coffee,B,1.0,0.3,0.7,115
3115,2019-11-25 06:26:03+00:00,Monday,25,11,2019,6,26,coffee,B,1.0,0.3,0.7,114
3119,2019-11-25 06:35:14+00:00,Monday,25,11,2019,6,35,soda,B,1.6,0.6,1.0,34
3123,2019-11-25 06:42:40+00:00,Monday,25,11,2019,6,42,coffee,B,1.0,0.3,0.7,113
3129,2019-11-25 06:58:24+00:00,Monday,25,11,2019,6,58,coffee,B,1.0,0.3,0.7,112
3130,2019-11-25 07:00:13+00:00,Monday,25,11,2019,7,0,coffee,B,1.0,0.3,0.7,111
3132,2019-11-25 07:01:43+00:00,Monday,25,11,2019,7,1,soda,B,1.6,0.6,1.0,33
3133,2019-11-25 07:02:33+00:00,Monday,25,11,2019,7,2,coffee,B,1.0,0.3,0.7,110
3136,2019-11-25 07:13:52+00:00,Monday,25,11,2019,7,13,coffee,B,1.0,0.3,0.7,109
3139,2019-11-25 07:17:29+00:00,Monday,25,11,2019,7,17,coffee,B,1.0,0.3,0.7,108
3143,2019-11-25 07:20:26+00:00,Monday,25,11,2019,7,20,coffee,B,1.0,0.3,0.7,107
3146,2019-11-25 07:24:12+00:00,Monday,25,11,2019,7,24,coffee,B,1.0,0.3,0.7,106
3150,2019-11-25 07:29:21+00:00,Monday,25,11,2019,7,29,soda,B,1.6,0.6,1.0,32
3152,2019-11-25 07:30:06+00:00,Monday,25,11,2019,7,30,coffee,B,1.0,0.3,0.7,105
3154,2019-11-25 07:36:15+00:00,Monday,25,11,2019,7,36,coffee,B,1.0,0.3,0.7,104
3158,2019-11-25 07:40:56+00:00,Monday,25,11,2019,7,40,soda,B,1.6,0.6,1.0,31
3160,2019-11-25 07:44:12+00:00,Monday,25,11,2019,7,44,coffee,B,1.0,0.3,0.7,103
3162,2019-11-25 07:47:11+00:00,Monday,25,11,2019,7,47,coffee,B,1.0,0.3,0.7,102
3173,2019-11-25 08:09:30+00:00,Monday,25,11,2019,8,9,soda,B,1.6,0.6,1.0,30
3174,2019-11-25 08:10:06+00:00,Monday,25,11,2019,8,10,coffee,B,1.0,0.3,0.7,101
3191,2019-11-25 08:39:46+00:00,Monday,25,11,2019,8,39,coffee,B,1.0,0.3,0.7,100
3196,2019-11-25 08:48:33+00:00,Monday,25,11,2019,8,48,coffee,B,1.0,0.3,0.7,99
3200,2019-11-25 08:54:53+00:00,Monday,25,11,2019,8,54,coffee,B,1.0,0.3,0.7,98
3202,2019-11-25 08:57:46+00:00,Monday,25,11,2019,8,57,coffee,B,1.0,0.3,0.7,97
3206,2019-11-25 09:06:52+00:00,Monday,25,11,2019,9,6,coffee,B,1.0,0.3,0.7,96
3207,2019-11-25 09:07:36+00:00,Monday,25,11,2019,9,7,coffee,B,1.0,0.3,0.7,95
3208,2019-11-25 09:07:38+00:00,Monday,25,11,2019,9,7,coffee,B,1.0,0.3,0.7,94
3212,2019-11-25 09:12:15+00:00,Monday,25,11,2019,9,12,coffee,B,1.0,0.3,0.7,93
3215,2019-11-25 09:17:17+00:00,Monday,25,11,2019,9,17,coffee,B,1.0,0.3,0.7,92
3217,2019-11-25 09:24:31+00:00,Monday,25,11,2019,9,24,coffee,B,1.0,0.3,0.7,91
3222,2019-11-25 09:40:46+00:00,Monday,25,11,2019,9,40,soda,B,1.6,0.6,1.0,29
3227,2019-11-25 09:45:28+00:00,Monday,25,11,2019,9,45,coffee,B,1.0,0.3,0.7,90
3232,2019-11-25 09:52:28+00:00,Monday,25,11,2019,9,52,coffee,B,1.0,0.3,0.7,89
3236,2019-11-25 09:56:29+00:00,Monday,25,11,2019,9,56,soda,B,1.6,0.6,1.0,28
3242,2019-11-25 10:09:27+00:00,Monday,25,11,2019,10,9,coffee,B,1.0,0.3,0.7,88
3243,2019-11-25 10:09:28+00:00,Monday,25,11,2019,10,9,coffee,B,1.0,0.3,0.7,87
3244,2019-11-25 10:10:19+00:00,Monday,25,11,2019,10,10,coffee,B,1.0,0.3,0.7,86
3247,2019-11-25 10:16:22+00:00,Monday,25,11,2019,10,16,soda,B,1.6,0.6,1.0,27
3255,2019-11-25 10:28:47+00:00,Monday,25,11,2019,10,28,soda,B,1.6,0.6,1.0,26
3260,2019-11-25 10:35:24+00:00,Monday,25,11,2019,10,35,coffee,B,1.0,0.3,0.7,85
3262,2019-11-25 10:39:55+00:00,Monday,25,11,2019,10,39,coffee,B,1.0,0.3,0.7,84
3263,2019-11-25 10:42:19+00:00,Monday,25,11,2019,10,42,coffee,B,1.0,0.3,0.7,83
3264,2019-11-25 10:43:32+00:00,Monday,25,11,2019,10,43,coffee,B,1.0,0.3,0.7,82
3265,2019-11-25 10:47:55+00:00,Monday,25,11,2019,10,47,coffee,B,1.0,0.3,0.7,81
3270,2019-11-25 10:56:34+00:00,Monday,25,11,2019,10,56,coffee,B,1.0,0.3,0.7,80
3273,2019-11-25 11:01:27+00:00,Monday,25,11,2019,11,1,coffee,B,1.0,0.3,0.7,79
3280,2019-11-25 11:13:45+00:00,Monday,25,11,2019,11,13,coffee,B,1.0,0.3,0.7,78
3281,2019-11-25 11:17:06+00:00,Monday,25,11,2019,11,17,coffee,B,1.0,0.3,0.7,77
3289,2019-11-25 11:29:05+00:00,Monday,25,11,2019,11,29,coffee,B,1.0,0.3,0.7,76
3290,2019-11-25 11:30:17+00:00,Monday,25,11,2019,11,30,coffee,B,1.0,0.3,0.7,75
3291,2019-11-25 11:32:10+00:00,Monday,25,11,2019,11,32,coffee,B,1.0,0.3,0.7,74
3300,2019-11-25 11:47:48+00:00,Monday,25,11,2019,11,47,coffee,B,1.0,0.3,0.7,73
3304,2019-11-25 11:56:49+00:00,Monday,25,11,2019,11,56,coffee,B,1.0,0.3,0.7,72
3314,2019-11-25 12:18:10+00:00,Monday,25,11,2019,12,18,coffee,B,1.0,0.3,0.7,71
3321,2019-11-25 12:36:23+00:00,Monday,25,11,2019,12,36,coffee,B,1.0,0.3,0.7,70
3322,2019-11-25 12:39:19+00:00,Monday,25,11,2019,12,39,soda,B,1.6,0.6,1.0,25
3325,2019-11-25 12:42:33+00:00,Monday,25,11,2019,12,42,coffee,B,1.0,0.3,0.7,69
3326,2019-11-25 12:51:12+00:00,Monday,25,11,2019,12,51,coffee,B,1.0,0.3,0.7,68
3327,2019-11-25 12:52:29+00:00,Monday,25,11,2019,12,52,coffee,B,1.0,0.3,0.7,67
3328,2019-11-25 12:52:49+00:00,Monday,25,11,2019,12,52,coffee,B,1.0,0.3,0.7,66
3329,2019-11-25 12:56:10+00:00,Monday,25,11,2019,12,56,soda,B,1.6,0.6,1.0,24
3330,2019-11-25 13:00:29+00:00,Monday,25,11,2019,13,0,coffee,B,1.0,0.3,0.7,65
3331,2019-11-25 13:02:28+00:00,Monday,25,11,2019,13,2,coffee,B,1.0,0.3,0.7,64
3334,2019-11-25 13:12:40+00:00,Monday,25,11,2019,13,12,coffee,B,1.0,0.3,0.7,63
3340,2019-11-25 13:27:52+00:00,Monday,25,11,2019,13,27,coffee,B,1.0,0.3,0.7,62
3344,2019-11-25 13:30:15+00:00,Monday,25,11,2019,13,30,coffee,B,1.0,0.3,0.7,61
3347,2019-11-25 13:37:36+00:00,Monday,25,11,2019,13,37,coffee,B,1.0,0.3,0.7,60
3348,2019-11-25 13:40:13+00:00,Monday,25,11,2019,13,40,soda,B,1.6,0.6,1.0,23
3350,2019-11-25 13:41:47+00:00,Monday,25,11,2019,13,41,coffee,B,1.0,0.3,0.7,59
3352,2019-11-25 13:44:41+00:00,Monday,25,11,2019,13,44,coffee,B,1.0,0.3,0.7,58
3355,2019-11-25 13:50:33+00:00,Monday,25,11,2019,13,50,nrj,B,1.8,0.8,1.0,21
3357,2019-11-25 13:53:16+00:00,Monday,25,11,2019,13,53,soda,B,1.6,0.6,1.0,22
3368,2019-11-25 14:04:06+00:00,Monday,25,11,2019,14,4,soda,B,1.6,0.6,1.0,21
3376,2019-11-25 14:22:32+00:00,Monday,25,11,2019,14,22,soda,B,1.6,0.6,1.0,20
3378,2019-11-25 14:26:33+00:00,Monday,25,11,2019,14,26,nrj,B,1.8,0.8,1.0,20
3381,2019-11-25 14:32:21+00:00,Monday,25,11,2019,14,32,coffee,B,1.0,0.3,0.7,57
3383,2019-11-25 14:35:30+00:00,Monday,25,11,2019,14,35,coffee,B,1.0,0.3,0.7,56
3387,2019-11-25 14:40:21+00:00,Monday,25,11,2019,14,40,coffee,B,1.0,0.3,0.7,55
3393,2019-11-25 15:04:58+00:00,Monday,25,11,2019,15,4,coffee,B,1.0,0.3,0.7,54
3394,2019-11-25 15:05:06+00:00,Monday,25,11,2019,15,5,coffee,B,1.0,0.3,0.7,53
3395,2019-11-25 15:11:25+00:00,Monday,25,11,2019,15,11,soda,B,1.6,0.6,1.0,19
3398,2019-11-25 15:16:53+00:00,Monday,25,11,2019,15,16,soda,B,1.6,0.6,1.0,18
3399,2019-11-25 15:17:56+00:00,Monday,25,11,2019,15,17,coffee,B,1.0,0.3,0.7,52
3410,2019-11-25 15:52:18+00:00,Monday,25,11,2019,15,52,coffee,B,1.0,0.3,0.7,51
3412,2019-11-25 15:52:55+00:00,Monday,25,11,2019,15,52,soda,B,1.6,0.6,1.0,17
3421,2019-11-25 16:26:47+00:00,Monday,25,11,2019,16,26,coffee,B,1.0,0.3,0.7,50
3422,2019-11-25 16:28:20+00:00,Monday,25,11,2019,16,28,coffee,B,1.0,0.3,0.7,49
3440,2019-11-25 17:30:04+00:00,Monday,25,11,2019,17,30,soda,B,1.6,0.6,1.0,16
3441,2019-11-25 17:34:28+00:00,Monday,25,11,2019,17,34,coffee,B,1.0,0.3,0.7,48
3449,2019-11-25 18:08:21+00:00,Monday,25,11,2019,18,8,soda,B,1.6,0.6,1.0,15
3450,2019-11-25 18:10:01+00:00,Monday,25,11,2019,18,10,coffee,B,1.0,0.3,0.7,47
3451,2019-11-25 18:11:18+00:00,Monday,25,11,2019,18,11,nrj,B,1.8,0.8,1.0,19
3455,2019-11-25 19:01:47+00:00,Monday,25,11,2019,19,1,coffee,B,1.0,0.3,0.7,46
3458,2019-11-25 19:32:48+00:00,Monday,25,11,2019,19,32,soda,B,1.6,0.6,1.0,14
3461,2019-11-25 19:48:26+00:00,Monday,25,11,2019,19,48,coffee,B,1.0,0.3,0.7,45
3463,2019-11-25 19:53:59+00:00,Monday,25,11,2019,19,53,nrj,B,1.8,0.8,1.0,18
3468,2019-11-25 21:08:55+00:00,Monday,25,11,2019,21,8,soda,B,1.6,0.6,1.0,13
3472,2019-11-25 21:26:12+00:00,Monday,25,11,2019,21,26,soda,B,1.6,0.6,1.0,12
3474,2019-11-25 21:58:15+00:00,Monday,25,11,2019,21,58,nrj,B,1.8,0.8,1.0,17
3475,2019-11-25 21:59:57+00:00,Monday,25,11,2019,21,59,nrj,B,1.8,0.8,1.0,16
3476,2019-11-25 22:58:25+00:00,Monday,25,11,2019,22,58,coffee,B,1.0,0.3,0.7,44
3480,2019-11-26 00:01:28+00:00,Tuesday,26,11,2019,0,1,soda,B,1.6,0.6,1.0,11
3483,2019-11-26 00:55:33+00:00,Tuesday,26,11,2019,0,55,nrj,B,1.8,0.8,1.0,15
3484,2019-11-26 01:56:39+00:00,Tuesday,26,11,2019,1,56,coffee,B,1.0,0.3,0.7,43
3488,2019-11-26 05:25:07+00:00,Tuesday,26,11,2019,5,25,soda,B,1.6,0.6,1.0,10
3490,2019-11-26 05:36:36+00:00,Tuesday,26,11,2019,5,36,coffee,B,1.0,0.3,0.7,42
3493,2019-11-26 05:47:02+00:00,Tuesday,26,11,2019,5,47,soda,B,1.6,0.6,1.0,9
3496,2019-11-26 05:57:35+00:00,Tuesday,26,11,2019,5,57,coffee,B,1.0,0.3,0.7,41
3497,2019-11-26 05:59:27+00:00,Tuesday,26,11,2019,5,59,coffee,B,1.0,0.3,0.7,40
3500,2019-11-26 06:28:24+00:00,Tuesday,26,11,2019,6,28,coffee,B,1.0,0.3,0.7,39
3502,2019-11-26 06:34:43+00:00,Tuesday,26,11,2019,6,34,soda,B,1.6,0.6,1.0,8
3506,2019-11-26 07:00:50+00:00,Tuesday,26,11,2019,7,0,coffee,B,1.0,0.3,0.7,38
3508,2019-11-26 07:06:31+00:00,Tuesday,26,11,2019,7,6,soda,B,1.6,0.6,1.0,7
3510,2019-11-26 07:12:17+00:00,Tuesday,26,11,2019,7,12,coffee,B,1.0,0.3,0.7,37
3521,2019-11-26 07:54:48+00:00,Tuesday,26,11,2019,7,54,coffee,B,1.0,0.3,0.7,36
3526,2019-11-26 08:01:59+00:00,Tuesday,26,11,2019,8,1,coffee,B,1.0,0.3,0.7,35
3527,2019-11-26 08:03:39+00:00,Tuesday,26,11,2019,8,3,coffee,B,1.0,0.3,0.7,34
3528,2019-11-26 08:07:24+00:00,Tuesday,26,11,2019,8,7,coffee,B,1.0,0.3,0.7,33
3529,2019-11-26 08:08:22+00:00,Tuesday,26,11,2019,8,8,coffee,B,1.0,0.3,0.7,32
3536,2019-11-26 08:41:29+00:00,Tuesday,26,11,2019,8,41,coffee,B,1.0,0.3,0.7,31
3537,2019-11-26 08:46:13+00:00,Tuesday,26,11,2019,8,46,coffee,B,1.0,0.3,0.7,30
3539,2019-11-26 08:51:08+00:00,Tuesday,26,11,2019,8,51,coffee,B,1.0,0.3,0.7,29
3541,2019-11-26 08:54:36+00:00,Tuesday,26,11,2019,8,54,soda,B,1.6,0.6,1.0,6
3542,2019-11-26 08:54:54+00:00,Tuesday,26,11,2019,8,54,coffee,B,1.0,0.3,0.7,28
3549,2019-11-26 09:31:26+00:00,Tuesday,26,11,2019,9,31,soda,B,1.6,0.6,1.0,5
3553,2019-11-26 09:47:49+00:00,Tuesday,26,11,2019,9,47,coffee,B,1.0,0.3,0.7,27
3554,2019-11-26 09:51:46+00:00,Tuesday,26,11,2019,9,51,coffee,B,1.0,0.3,0.7,26
3555,2019-11-26 09:53:33+00:00,Tuesday,26,11,2019,9,53,coffee,B,1.0,0.3,0.7,25
3557,2019-11-26 10:05:36+00:00,Tuesday,26,11,2019,10,5,coffee,B,1.0,0.3,0.7,24
3558,2019-11-26 10:15:54+00:00,Tuesday,26,11,2019,10,15,coffee,B,1.0,0.3,0.7,23
3560,2019-11-26 10:18:19+00:00,Tuesday,26,11,2019,10,18,coffee,B,1.0,0.3,0.7,22
3561,2019-11-26 10:21:04+00:00,Tuesday,26,11,2019,10,21,coffee,B,1.0,0.3,0.7,21
3569,2019-11-26 11:05:08+00:00,Tuesday,26,11,2019,11,5,coffee,B,1.0,0.3,0.7,20
3572,2019-11-26 11:06:53+00:00,Tuesday,26,11,2019,11,6,coffee,B,1.0,0.3,0.7,19
3574,2019-11-26 11:08:39+00:00,Tuesday,26,11,2019,11,8,coffee,B,1.0,0.3,0.7,18
3576,2019-11-26 11:14:32+00:00,Tuesday,26,11,2019,11,14,coffee,B,1.0,0.3,0.7,17
3577,2019-11-26 11:16:09+00:00,Tuesday,26,11,2019,11,16,coffee,B,1.0,0.3,0.7,16
3580,2019-11-26 11:34:23+00:00,Tuesday,26,11,2019,11,34,coffee,B,1.0,0.3,0.7,15
3581,2019-11-26 11:42:40+00:00,Tuesday,26,11,2019,11,42,coffee,B,1.0,0.3,0.7,14
3584,2019-11-26 11:59:18+00:00,Tuesday,26,11,2019,11,59,coffee,B,1.0,0.3,0.7,13
3594,2019-11-26 12:44:18+00:00,Tuesday,26,11,2019,12,44,coffee,B,1.0,0.3,0.7,12
3597,2019-11-26 12:55:55+00:00,Tuesday,26,11,2019,12,55,coffee,B,1.0,0.3,0.7,11
3599,2019-11-26 13:09:51+00:00,Tuesday,26,11,2019,13,9,coffee,B,1.0,0.3,0.7,10
3606,2019-11-26 13:54:24+00:00,Tuesday,26,11,2019,13,54,coffee,B,1.0,0.3,0.7,9
3608,2019-11-26 13:56:12+00:00,Tuesday,26,11,2019,13,56,coffee,B,1.0,0.3,0.7,8
3616,2019-11-26 14:28:12+00:00,Tuesday,26,11,2019,14,28,coffee,B,1.0,0.3,0.7,7
3617,2019-11-26 14:31:58+00:00,Tuesday,26,11,2019,14,31,coffee,B,1.0,0.3,0.7,6
3622,2019-11-26 15:22:47+00:00,Tuesday,26,11,2019,15,22,coffee,B,1.0,0.3,0.7,5
3625,2019-11-26 15:27:38+00:00,Tuesday,26,11,2019,15,27,coffee,B,1.0,0.3,0.7,4
3628,2019-11-26 15:44:51+00:00,Tuesday,26,11,2019,15,44,nrj,B,1.8,0.8,1.0,14
3630,2019-11-26 15:58:40+00:00,Tuesday,26,11,2019,15,58,coffee,B,1.0,0.3,0.7,3
3633,2019-11-26 16:41:23+00:00,Tuesday,26,11,2019,16,41,nrj,B,1.8,0.8,1.0,13
3634,2019-11-26 16:42:08+00:00,Tuesday,26,11,2019,16,42,coffee,B,1.0,0.3,0.7,2
3637,2019-11-26 17:30:05+00:00,Tuesday,26,11,2019,17,30,coffee,B,1.0,0.3,0.7,1
3639,2019-11-26 17:51:43+00:00,Tuesday,26,11,2019,17,51,soda,B,1.6,0.6,1.0,4
3640,2019-11-26 18:06:43+00:00,Tuesday,26,11,2019,18,6,nrj,B,1.8,0.8,1.0,12
3641,2019-11-26 18:07:52+00:00,Tuesday,26,11,2019,18,7,nrj,B,1.8,0.8,1.0,11
3646,2019-11-26 20:03:40+00:00,Tuesday,26,11,2019,20,3,soda,B,1.6,0.6,1.0,3
3650,2019-11-26 20:35:30+00:00,Tuesday,26,11,2019,20,35,soda,B,1.6,0.6,1.0,2
3651,2019-11-26 20:41:38+00:00,Tuesday,26,11,2019,20,41,nrj,B,1.8,0.8,1.0,10
3652,2019-11-26 20:42:33+00:00,Tuesday,26,11,2019,20,42,soda,B,1.6,0.6,1.0,1
3654,2019-11-26 21:35:41+00:00,Tuesday,26,11,2019,21,35,coffee,B,1.0,0.3,0.7,0
3656,2019-11-26 22:20:50+00:00,Tuesday,26,11,2019,22,20,nrj,B,1.8,0.8,1.0,9
3659,2019-11-26 23:30:39+00:00,Tuesday,26,11,2019,23,30,nrj,B,1.8,0.8,1.0,8
3666,2019-11-27 16:38:50+00:00,Wednesday,27,11,2019,16,38,nrj,B,1.8,0.8,1.0,7
3668,2019-11-27 17:50:49+00:00,Wednesday,27,11,2019,17,50,nrj,B,1.8,0.8,1.0,6
3671,2019-11-27 19:41:54+00:00,Wednesday,27,11,2019,19,41,nrj,B,1.8,0.8,1.0,5
3672,2019-11-27 21:34:08+00:00,Wednesday,27,11,2019,21,34,nrj,B,1.8,0.8,1.0,4
3673,2019-11-27 22:32:31+00:00,Wednesday,27,11,2019,22,32,nrj,B,1.8,0.8,1.0,3
3674,2019-11-27 23:40:00+00:00,Wednesday,27,11,2019,23,40,nrj,B,1.8,0.8,1.0,2
3675,2019-11-27 23:59:58+00:00,Wednesday,27,11,2019,23,59,nrj,B,1.8,0.8,1.0,1
3677,2019-11-28 00:03:58+00:00,Thursday,28,11,2019,0,3,nrj,B,1.8,0.8,1.0,0
3686,2019-11-28 12:54:01+00:00,Thursday,28,11,2019,12,54,refill,B,0.0,130.0,-130.0,"{'coffee': 0, 'soda': 1, 'nrj': 0}"
3691,2019-11-28 13:07:23+00:00,Thursday,28,11,2019,13,7,soda,B,1.6,0.6,1.0,119
3692,2019-11-28 13:09:01+00:00,Thursday,28,11,2019,13,9,coffee,B,1.0,0.3,0.7,279
3693,2019-11-28 13:10:10+00:00,Thursday,28,11,2019,13,10,coffee,B,1.0,0.3,0.7,278
3694,2019-11-28 13:21:17+00:00,Thursday,28,11,2019,13,21,soda,B,1.6,0.6,1.0,118
3695,2019-11-28 13:28:25+00:00,Thursday,28,11,2019,13,28,coffee,B,1.0,0.3,0.7,277
3697,2019-11-28 13:39:28+00:00,Thursday,28,11,2019,13,39,coffee,B,1.0,0.3,0.7,276
3698,2019-11-28 13:43:47+00:00,Thursday,28,11,2019,13,43,coffee,B,1.0,0.3,0.7,275
3699,2019-11-28 13:47:20+00:00,Thursday,28,11,2019,13,47,soda,B,1.6,0.6,1.0,117
3702,2019-11-28 13:56:09+00:00,Thursday,28,11,2019,13,56,soda,B,1.6,0.6,1.0,116
3703,2019-11-28 13:57:10+00:00,Thursday,28,11,2019,13,57,coffee,B,1.0,0.3,0.7,274
3706,2019-11-28 14:03:40+00:00,Thursday,28,11,2019,14,3,nrj,B,1.8,0.8,1.0,59
3708,2019-11-28 14:05:30+00:00,Thursday,28,11,2019,14,5,coffee,B,1.0,0.3,0.7,273
3712,2019-11-28 14:07:40+00:00,Thursday,28,11,2019,14,7,soda,B,1.6,0.6,1.0,115
3714,2019-11-28 14:09:37+00:00,Thursday,28,11,2019,14,9,coffee,B,1.0,0.3,0.7,272
3716,2019-11-28 14:11:18+00:00,Thursday,28,11,2019,14,11,soda,B,1.6,0.6,1.0,114
3721,2019-11-28 14:21:36+00:00,Thursday,28,11,2019,14,21,coffee,B,1.0,0.3,0.7,271
3724,2019-11-28 14:34:27+00:00,Thursday,28,11,2019,14,34,coffee,B,1.0,0.3,0.7,270
3725,2019-11-28 14:36:27+00:00,Thursday,28,11,2019,14,36,coffee,B,1.0,0.3,0.7,269
3726,2019-11-28 14:36:59+00:00,Thursday,28,11,2019,14,36,coffee,B,1.0,0.3,0.7,268
3729,2019-11-28 14:47:03+00:00,Thursday,28,11,2019,14,47,coffee,B,1.0,0.3,0.7,267
3731,2019-11-28 14:47:23+00:00,Thursday,28,11,2019,14,47,coffee,B,1.0,0.3,0.7,266
3734,2019-11-28 15:03:50+00:00,Thursday,28,11,2019,15,3,coffee,B,1.0,0.3,0.7,265
3738,2019-11-28 15:07:30+00:00,Thursday,28,11,2019,15,7,coffee,B,1.0,0.3,0.7,264
3742,2019-11-28 15:11:34+00:00,Thursday,28,11,2019,15,11,soda,B,1.6,0.6,1.0,113
3747,2019-11-28 15:23:16+00:00,Thursday,28,11,2019,15,23,coffee,B,1.0,0.3,0.7,263
3748,2019-11-28 15:23:39+00:00,Thursday,28,11,2019,15,23,soda,B,1.6,0.6,1.0,112
3753,2019-11-28 15:36:43+00:00,Thursday,28,11,2019,15,36,soda,B,1.6,0.6,1.0,111
3757,2019-11-28 15:52:03+00:00,Thursday,28,11,2019,15,52,coffee,B,1.0,0.3,0.7,262
3758,2019-11-28 15:55:11+00:00,Thursday,28,11,2019,15,55,coffee,B,1.0,0.3,0.7,261
3759,2019-11-28 15:59:13+00:00,Thursday,28,11,2019,15,59,nrj,B,1.8,0.8,1.0,58
3762,2019-11-28 16:05:16+00:00,Thursday,28,11,2019,16,5,coffee,B,1.0,0.3,0.7,260
3765,2019-11-28 16:12:50+00:00,Thursday,28,11,2019,16,12,coffee,B,1.0,0.3,0.7,259
3766,2019-11-28 16:19:22+00:00,Thursday,28,11,2019,16,19,coffee,B,1.0,0.3,0.7,258
3768,2019-11-28 16:38:34+00:00,Thursday,28,11,2019,16,38,coffee,B,1.0,0.3,0.7,257
3773,2019-11-28 17:05:23+00:00,Thursday,28,11,2019,17,5,coffee,B,1.0,0.3,0.7,256
3780,2019-11-28 17:17:30+00:00,Thursday,28,11,2019,17,17,soda,B,1.6,0.6,1.0,110
3783,2019-11-28 17:26:14+00:00,Thursday,28,11,2019,17,26,coffee,B,1.0,0.3,0.7,255
3785,2019-11-28 17:30:16+00:00,Thursday,28,11,2019,17,30,soda,B,1.6,0.6,1.0,109
3786,2019-11-28 17:50:07+00:00,Thursday,28,11,2019,17,50,nrj,B,1.8,0.8,1.0,57
3804,2019-11-28 18:59:11+00:00,Thursday,28,11,2019,18,59,nrj,B,1.8,0.8,1.0,56
3805,2019-11-28 18:59:53+00:00,Thursday,28,11,2019,18,59,soda,B,1.6,0.6,1.0,108
3807,2019-11-28 19:02:25+00:00,Thursday,28,11,2019,19,2,nrj,B,1.8,0.8,1.0,55
3808,2019-11-28 19:05:12+00:00,Thursday,28,11,2019,19,5,nrj,B,1.8,0.8,1.0,54
3811,2019-11-28 19:22:43+00:00,Thursday,28,11,2019,19,22,soda,B,1.6,0.6,1.0,107
3815,2019-11-28 20:02:31+00:00,Thursday,28,11,2019,20,2,soda,B,1.6,0.6,1.0,106
3822,2019-11-28 20:21:59+00:00,Thursday,28,11,2019,20,21,soda,B,1.6,0.6,1.0,105
3824,2019-11-28 20:37:09+00:00,Thursday,28,11,2019,20,37,coffee,B,1.0,0.3,0.7,254
