,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
2849,2019-11-24 01:39:18+00:00,Sunday,24,11,2019,1,39,coffee,D,1.0,0.3,0.7,156
2860,2019-11-24 05:35:18+00:00,Sunday,24,11,2019,5,35,soda,D,1.6,0.6,1.0,42
2862,2019-11-24 05:41:01+00:00,Sunday,24,11,2019,5,41,coffee,D,1.0,0.3,0.7,155
2874,2019-11-24 06:28:16+00:00,Sunday,24,11,2019,6,28,coffee,D,1.0,0.3,0.7,154
2880,2019-11-24 06:43:49+00:00,Sunday,24,11,2019,6,43,soda,D,1.6,0.6,1.0,41
2888,2019-11-24 07:19:19+00:00,Sunday,24,11,2019,7,19,soda,D,1.6,0.6,1.0,40
2893,2019-11-24 07:50:41+00:00,Sunday,24,11,2019,7,50,soda,D,1.6,0.6,1.0,39
2896,2019-11-24 08:01:17+00:00,Sunday,24,11,2019,8,1,coffee,D,1.0,0.3,0.7,153
2901,2019-11-24 08:12:30+00:00,Sunday,24,11,2019,8,12,coffee,D,1.0,0.3,0.7,152
2906,2019-11-24 08:44:12+00:00,Sunday,24,11,2019,8,44,coffee,D,1.0,0.3,0.7,151
2909,2019-11-24 08:55:01+00:00,Sunday,24,11,2019,8,55,coffee,D,1.0,0.3,0.7,150
2910,2019-11-24 08:59:48+00:00,Sunday,24,11,2019,8,59,coffee,D,1.0,0.3,0.7,149
2915,2019-11-24 09:16:46+00:00,Sunday,24,11,2019,9,16,soda,D,1.6,0.6,1.0,38
2919,2019-11-24 09:43:12+00:00,Sunday,24,11,2019,9,43,soda,D,1.6,0.6,1.0,37
2921,2019-11-24 09:57:54+00:00,Sunday,24,11,2019,9,57,coffee,D,1.0,0.3,0.7,148
2922,2019-11-24 09:59:39+00:00,Sunday,24,11,2019,9,59,coffee,D,1.0,0.3,0.7,147
2924,2019-11-24 10:03:10+00:00,Sunday,24,11,2019,10,3,soda,D,1.6,0.6,1.0,36
2931,2019-11-24 10:34:18+00:00,Sunday,24,11,2019,10,34,coffee,D,1.0,0.3,0.7,146
2934,2019-11-24 10:39:15+00:00,Sunday,24,11,2019,10,39,soda,D,1.6,0.6,1.0,35
2943,2019-11-24 10:52:52+00:00,Sunday,24,11,2019,10,52,coffee,D,1.0,0.3,0.7,145
2959,2019-11-24 11:41:50+00:00,Sunday,24,11,2019,11,41,coffee,D,1.0,0.3,0.7,144
2960,2019-11-24 11:41:57+00:00,Sunday,24,11,2019,11,41,coffee,D,1.0,0.3,0.7,143
2970,2019-11-24 12:19:33+00:00,Sunday,24,11,2019,12,19,coffee,D,1.0,0.3,0.7,142
2972,2019-11-24 12:24:48+00:00,Sunday,24,11,2019,12,24,coffee,D,1.0,0.3,0.7,141
2994,2019-11-24 13:31:10+00:00,Sunday,24,11,2019,13,31,coffee,D,1.0,0.3,0.7,140
2995,2019-11-24 13:41:09+00:00,Sunday,24,11,2019,13,41,coffee,D,1.0,0.3,0.7,139
2996,2019-11-24 13:42:46+00:00,Sunday,24,11,2019,13,42,coffee,D,1.0,0.3,0.7,138
3005,2019-11-24 14:10:20+00:00,Sunday,24,11,2019,14,10,soda,D,1.6,0.6,1.0,34
3010,2019-11-24 14:34:51+00:00,Sunday,24,11,2019,14,34,coffee,D,1.0,0.3,0.7,137
3011,2019-11-24 14:37:48+00:00,Sunday,24,11,2019,14,37,coffee,D,1.0,0.3,0.7,136
3016,2019-11-24 15:24:25+00:00,Sunday,24,11,2019,15,24,soda,D,1.6,0.6,1.0,33
3017,2019-11-24 15:26:02+00:00,Sunday,24,11,2019,15,26,soda,D,1.6,0.6,1.0,32
3021,2019-11-24 15:56:13+00:00,Sunday,24,11,2019,15,56,coffee,D,1.0,0.3,0.7,135
3030,2019-11-24 17:11:24+00:00,Sunday,24,11,2019,17,11,nrj,D,1.8,0.8,1.0,16
3031,2019-11-24 17:11:46+00:00,Sunday,24,11,2019,17,11,nrj,D,1.8,0.8,1.0,15
3039,2019-11-24 17:37:52+00:00,Sunday,24,11,2019,17,37,coffee,D,1.0,0.3,0.7,134
3047,2019-11-24 19:16:49+00:00,Sunday,24,11,2019,19,16,soda,D,1.6,0.6,1.0,31
3049,2019-11-24 19:50:57+00:00,Sunday,24,11,2019,19,50,nrj,D,1.8,0.8,1.0,14
3053,2019-11-24 20:39:56+00:00,Sunday,24,11,2019,20,39,soda,D,1.6,0.6,1.0,30
3058,2019-11-24 20:49:50+00:00,Sunday,24,11,2019,20,49,nrj,D,1.8,0.8,1.0,13
3062,2019-11-24 21:40:47+00:00,Sunday,24,11,2019,21,40,nrj,D,1.8,0.8,1.0,12
3064,2019-11-24 22:40:49+00:00,Sunday,24,11,2019,22,40,soda,D,1.6,0.6,1.0,29
3066,2019-11-24 22:51:52+00:00,Sunday,24,11,2019,22,51,coffee,D,1.0,0.3,0.7,133
3068,2019-11-24 23:32:21+00:00,Sunday,24,11,2019,23,32,soda,D,1.6,0.6,1.0,28
3069,2019-11-24 23:50:06+00:00,Sunday,24,11,2019,23,50,coffee,D,1.0,0.3,0.7,132
3074,2019-11-25 01:01:01+00:00,Monday,25,11,2019,1,1,coffee,D,1.0,0.3,0.7,131
3085,2019-11-25 05:16:22+00:00,Monday,25,11,2019,5,16,coffee,D,1.0,0.3,0.7,130
3090,2019-11-25 05:33:23+00:00,Monday,25,11,2019,5,33,coffee,D,1.0,0.3,0.7,129
3093,2019-11-25 05:38:43+00:00,Monday,25,11,2019,5,38,coffee,D,1.0,0.3,0.7,128
3095,2019-11-25 05:46:30+00:00,Monday,25,11,2019,5,46,coffee,D,1.0,0.3,0.7,127
3106,2019-11-25 06:08:01+00:00,Monday,25,11,2019,6,8,coffee,D,1.0,0.3,0.7,126
3109,2019-11-25 06:17:48+00:00,Monday,25,11,2019,6,17,soda,D,1.6,0.6,1.0,27
3116,2019-11-25 06:27:42+00:00,Monday,25,11,2019,6,27,coffee,D,1.0,0.3,0.7,125
3118,2019-11-25 06:34:21+00:00,Monday,25,11,2019,6,34,coffee,D,1.0,0.3,0.7,124
3121,2019-11-25 06:36:13+00:00,Monday,25,11,2019,6,36,coffee,D,1.0,0.3,0.7,123
3127,2019-11-25 06:49:49+00:00,Monday,25,11,2019,6,49,coffee,D,1.0,0.3,0.7,122
3128,2019-11-25 06:49:58+00:00,Monday,25,11,2019,6,49,coffee,D,1.0,0.3,0.7,121
3134,2019-11-25 07:02:52+00:00,Monday,25,11,2019,7,2,coffee,D,1.0,0.3,0.7,120
3138,2019-11-25 07:17:06+00:00,Monday,25,11,2019,7,17,coffee,D,1.0,0.3,0.7,119
3140,2019-11-25 07:17:43+00:00,Monday,25,11,2019,7,17,coffee,D,1.0,0.3,0.7,118
3142,2019-11-25 07:19:43+00:00,Monday,25,11,2019,7,19,soda,D,1.6,0.6,1.0,26
3144,2019-11-25 07:20:50+00:00,Monday,25,11,2019,7,20,coffee,D,1.0,0.3,0.7,117
3151,2019-11-25 07:29:47+00:00,Monday,25,11,2019,7,29,coffee,D,1.0,0.3,0.7,116
3157,2019-11-25 07:38:51+00:00,Monday,25,11,2019,7,38,coffee,D,1.0,0.3,0.7,115
3159,2019-11-25 07:43:11+00:00,Monday,25,11,2019,7,43,soda,D,1.6,0.6,1.0,25
3165,2019-11-25 07:58:25+00:00,Monday,25,11,2019,7,58,coffee,D,1.0,0.3,0.7,114
3166,2019-11-25 07:59:12+00:00,Monday,25,11,2019,7,59,coffee,D,1.0,0.3,0.7,113
3167,2019-11-25 08:00:06+00:00,Monday,25,11,2019,8,0,coffee,D,1.0,0.3,0.7,112
3171,2019-11-25 08:05:36+00:00,Monday,25,11,2019,8,5,coffee,D,1.0,0.3,0.7,111
3178,2019-11-25 08:14:13+00:00,Monday,25,11,2019,8,14,coffee,D,1.0,0.3,0.7,110
3179,2019-11-25 08:19:56+00:00,Monday,25,11,2019,8,19,coffee,D,1.0,0.3,0.7,109
3180,2019-11-25 08:20:33+00:00,Monday,25,11,2019,8,20,coffee,D,1.0,0.3,0.7,108
3185,2019-11-25 08:31:09+00:00,Monday,25,11,2019,8,31,soda,D,1.6,0.6,1.0,24
3186,2019-11-25 08:32:44+00:00,Monday,25,11,2019,8,32,coffee,D,1.0,0.3,0.7,107
3188,2019-11-25 08:34:24+00:00,Monday,25,11,2019,8,34,coffee,D,1.0,0.3,0.7,106
3190,2019-11-25 08:38:40+00:00,Monday,25,11,2019,8,38,coffee,D,1.0,0.3,0.7,105
3197,2019-11-25 08:48:35+00:00,Monday,25,11,2019,8,48,soda,D,1.6,0.6,1.0,23
3203,2019-11-25 09:01:58+00:00,Monday,25,11,2019,9,1,coffee,D,1.0,0.3,0.7,104
3211,2019-11-25 09:10:33+00:00,Monday,25,11,2019,9,10,soda,D,1.6,0.6,1.0,22
3223,2019-11-25 09:42:34+00:00,Monday,25,11,2019,9,42,coffee,D,1.0,0.3,0.7,103
3231,2019-11-25 09:51:09+00:00,Monday,25,11,2019,9,51,coffee,D,1.0,0.3,0.7,102
3253,2019-11-25 10:28:03+00:00,Monday,25,11,2019,10,28,coffee,D,1.0,0.3,0.7,101
3257,2019-11-25 10:31:25+00:00,Monday,25,11,2019,10,31,coffee,D,1.0,0.3,0.7,100
3258,2019-11-25 10:31:41+00:00,Monday,25,11,2019,10,31,coffee,D,1.0,0.3,0.7,99
3259,2019-11-25 10:33:52+00:00,Monday,25,11,2019,10,33,coffee,D,1.0,0.3,0.7,98
3266,2019-11-25 10:48:50+00:00,Monday,25,11,2019,10,48,soda,D,1.6,0.6,1.0,21
3269,2019-11-25 10:55:06+00:00,Monday,25,11,2019,10,55,coffee,D,1.0,0.3,0.7,97
3271,2019-11-25 10:57:06+00:00,Monday,25,11,2019,10,57,soda,D,1.6,0.6,1.0,20
3272,2019-11-25 10:57:51+00:00,Monday,25,11,2019,10,57,coffee,D,1.0,0.3,0.7,96
3285,2019-11-25 11:24:27+00:00,Monday,25,11,2019,11,24,coffee,D,1.0,0.3,0.7,95
3288,2019-11-25 11:27:10+00:00,Monday,25,11,2019,11,27,coffee,D,1.0,0.3,0.7,94
3296,2019-11-25 11:44:42+00:00,Monday,25,11,2019,11,44,coffee,D,1.0,0.3,0.7,93
3297,2019-11-25 11:44:52+00:00,Monday,25,11,2019,11,44,soda,D,1.6,0.6,1.0,19
3301,2019-11-25 11:51:26+00:00,Monday,25,11,2019,11,51,coffee,D,1.0,0.3,0.7,92
3302,2019-11-25 11:52:16+00:00,Monday,25,11,2019,11,52,coffee,D,1.0,0.3,0.7,91
3307,2019-11-25 12:04:50+00:00,Monday,25,11,2019,12,4,soda,D,1.6,0.6,1.0,18
3311,2019-11-25 12:11:07+00:00,Monday,25,11,2019,12,11,soda,D,1.6,0.6,1.0,17
3313,2019-11-25 12:14:27+00:00,Monday,25,11,2019,12,14,coffee,D,1.0,0.3,0.7,90
3315,2019-11-25 12:18:28+00:00,Monday,25,11,2019,12,18,soda,D,1.6,0.6,1.0,16
3316,2019-11-25 12:20:06+00:00,Monday,25,11,2019,12,20,coffee,D,1.0,0.3,0.7,89
3324,2019-11-25 12:42:03+00:00,Monday,25,11,2019,12,42,coffee,D,1.0,0.3,0.7,88
3335,2019-11-25 13:16:29+00:00,Monday,25,11,2019,13,16,coffee,D,1.0,0.3,0.7,87
3337,2019-11-25 13:22:27+00:00,Monday,25,11,2019,13,22,coffee,D,1.0,0.3,0.7,86
3338,2019-11-25 13:22:55+00:00,Monday,25,11,2019,13,22,coffee,D,1.0,0.3,0.7,85
3342,2019-11-25 13:30:07+00:00,Monday,25,11,2019,13,30,soda,D,1.6,0.6,1.0,15
3346,2019-11-25 13:35:55+00:00,Monday,25,11,2019,13,35,coffee,D,1.0,0.3,0.7,84
3351,2019-11-25 13:42:00+00:00,Monday,25,11,2019,13,42,coffee,D,1.0,0.3,0.7,83
3354,2019-11-25 13:49:32+00:00,Monday,25,11,2019,13,49,coffee,D,1.0,0.3,0.7,82
3356,2019-11-25 13:50:39+00:00,Monday,25,11,2019,13,50,coffee,D,1.0,0.3,0.7,81
3358,2019-11-25 13:53:47+00:00,Monday,25,11,2019,13,53,coffee,D,1.0,0.3,0.7,80
3360,2019-11-25 13:57:02+00:00,Monday,25,11,2019,13,57,soda,D,1.6,0.6,1.0,14
3362,2019-11-25 13:58:59+00:00,Monday,25,11,2019,13,58,coffee,D,1.0,0.3,0.7,79
3364,2019-11-25 14:01:21+00:00,Monday,25,11,2019,14,1,soda,D,1.6,0.6,1.0,13
3365,2019-11-25 14:02:17+00:00,Monday,25,11,2019,14,2,coffee,D,1.0,0.3,0.7,78
3372,2019-11-25 14:13:04+00:00,Monday,25,11,2019,14,13,coffee,D,1.0,0.3,0.7,77
3377,2019-11-25 14:22:36+00:00,Monday,25,11,2019,14,22,coffee,D,1.0,0.3,0.7,76
3380,2019-11-25 14:32:11+00:00,Monday,25,11,2019,14,32,coffee,D,1.0,0.3,0.7,75
3382,2019-11-25 14:34:17+00:00,Monday,25,11,2019,14,34,soda,D,1.6,0.6,1.0,12
3384,2019-11-25 14:36:42+00:00,Monday,25,11,2019,14,36,coffee,D,1.0,0.3,0.7,74
3389,2019-11-25 14:49:27+00:00,Monday,25,11,2019,14,49,soda,D,1.6,0.6,1.0,11
3396,2019-11-25 15:13:12+00:00,Monday,25,11,2019,15,13,coffee,D,1.0,0.3,0.7,73
3402,2019-11-25 15:22:31+00:00,Monday,25,11,2019,15,22,coffee,D,1.0,0.3,0.7,72
3404,2019-11-25 15:23:46+00:00,Monday,25,11,2019,15,23,coffee,D,1.0,0.3,0.7,71
3405,2019-11-25 15:28:28+00:00,Monday,25,11,2019,15,28,coffee,D,1.0,0.3,0.7,70
3406,2019-11-25 15:30:13+00:00,Monday,25,11,2019,15,30,coffee,D,1.0,0.3,0.7,69
3407,2019-11-25 15:33:37+00:00,Monday,25,11,2019,15,33,soda,D,1.6,0.6,1.0,10
3409,2019-11-25 15:47:37+00:00,Monday,25,11,2019,15,47,soda,D,1.6,0.6,1.0,9
3411,2019-11-25 15:52:28+00:00,Monday,25,11,2019,15,52,coffee,D,1.0,0.3,0.7,68
3414,2019-11-25 16:00:18+00:00,Monday,25,11,2019,16,0,soda,D,1.6,0.6,1.0,8
3416,2019-11-25 16:05:37+00:00,Monday,25,11,2019,16,5,coffee,D,1.0,0.3,0.7,67
3417,2019-11-25 16:13:01+00:00,Monday,25,11,2019,16,13,soda,D,1.6,0.6,1.0,7
3418,2019-11-25 16:17:38+00:00,Monday,25,11,2019,16,17,nrj,D,1.8,0.8,1.0,11
3428,2019-11-25 16:49:07+00:00,Monday,25,11,2019,16,49,coffee,D,1.0,0.3,0.7,66
3430,2019-11-25 16:55:00+00:00,Monday,25,11,2019,16,55,coffee,D,1.0,0.3,0.7,65
3432,2019-11-25 17:00:19+00:00,Monday,25,11,2019,17,0,coffee,D,1.0,0.3,0.7,64
3433,2019-11-25 17:01:41+00:00,Monday,25,11,2019,17,1,nrj,D,1.8,0.8,1.0,10
3434,2019-11-25 17:05:42+00:00,Monday,25,11,2019,17,5,nrj,D,1.8,0.8,1.0,9
3435,2019-11-25 17:10:03+00:00,Monday,25,11,2019,17,10,soda,D,1.6,0.6,1.0,6
3438,2019-11-25 17:22:11+00:00,Monday,25,11,2019,17,22,soda,D,1.6,0.6,1.0,5
3442,2019-11-25 17:36:01+00:00,Monday,25,11,2019,17,36,coffee,D,1.0,0.3,0.7,63
3444,2019-11-25 17:40:07+00:00,Monday,25,11,2019,17,40,coffee,D,1.0,0.3,0.7,62
3447,2019-11-25 17:48:36+00:00,Monday,25,11,2019,17,48,coffee,D,1.0,0.3,0.7,61
3448,2019-11-25 18:05:18+00:00,Monday,25,11,2019,18,5,coffee,D,1.0,0.3,0.7,60
3452,2019-11-25 18:17:16+00:00,Monday,25,11,2019,18,17,soda,D,1.6,0.6,1.0,4
3456,2019-11-25 19:31:04+00:00,Monday,25,11,2019,19,31,nrj,D,1.8,0.8,1.0,8
3462,2019-11-25 19:50:59+00:00,Monday,25,11,2019,19,50,soda,D,1.6,0.6,1.0,3
3464,2019-11-25 19:58:31+00:00,Monday,25,11,2019,19,58,soda,D,1.6,0.6,1.0,2
3465,2019-11-25 20:56:16+00:00,Monday,25,11,2019,20,56,soda,D,1.6,0.6,1.0,1
3477,2019-11-25 23:35:39+00:00,Monday,25,11,2019,23,35,coffee,D,1.0,0.3,0.7,59
3479,2019-11-25 23:50:59+00:00,Monday,25,11,2019,23,50,soda,D,1.6,0.6,1.0,0
3481,2019-11-26 00:14:54+00:00,Tuesday,26,11,2019,0,14,coffee,D,1.0,0.3,0.7,58
3482,2019-11-26 00:55:27+00:00,Tuesday,26,11,2019,0,55,coffee,D,1.0,0.3,0.7,57
3485,2019-11-26 05:09:56+00:00,Tuesday,26,11,2019,5,9,coffee,D,1.0,0.3,0.7,56
3487,2019-11-26 05:23:01+00:00,Tuesday,26,11,2019,5,23,coffee,D,1.0,0.3,0.7,55
3491,2019-11-26 05:37:31+00:00,Tuesday,26,11,2019,5,37,coffee,D,1.0,0.3,0.7,54
3492,2019-11-26 05:42:38+00:00,Tuesday,26,11,2019,5,42,coffee,D,1.0,0.3,0.7,53
3494,2019-11-26 05:49:29+00:00,Tuesday,26,11,2019,5,49,coffee,D,1.0,0.3,0.7,52
3498,2019-11-26 06:07:33+00:00,Tuesday,26,11,2019,6,7,coffee,D,1.0,0.3,0.7,51
3499,2019-11-26 06:23:26+00:00,Tuesday,26,11,2019,6,23,coffee,D,1.0,0.3,0.7,50
3503,2019-11-26 06:38:05+00:00,Tuesday,26,11,2019,6,38,coffee,D,1.0,0.3,0.7,49
3504,2019-11-26 06:49:34+00:00,Tuesday,26,11,2019,6,49,coffee,D,1.0,0.3,0.7,48
3505,2019-11-26 06:58:46+00:00,Tuesday,26,11,2019,6,58,coffee,D,1.0,0.3,0.7,47
3511,2019-11-26 07:12:54+00:00,Tuesday,26,11,2019,7,12,coffee,D,1.0,0.3,0.7,46
3512,2019-11-26 07:16:19+00:00,Tuesday,26,11,2019,7,16,coffee,D,1.0,0.3,0.7,45
3515,2019-11-26 07:32:51+00:00,Tuesday,26,11,2019,7,32,coffee,D,1.0,0.3,0.7,44
3516,2019-11-26 07:37:59+00:00,Tuesday,26,11,2019,7,37,coffee,D,1.0,0.3,0.7,43
3519,2019-11-26 07:52:00+00:00,Tuesday,26,11,2019,7,52,coffee,D,1.0,0.3,0.7,42
3524,2019-11-26 08:00:49+00:00,Tuesday,26,11,2019,8,0,coffee,D,1.0,0.3,0.7,41
3532,2019-11-26 08:19:06+00:00,Tuesday,26,11,2019,8,19,coffee,D,1.0,0.3,0.7,40
3533,2019-11-26 08:25:49+00:00,Tuesday,26,11,2019,8,25,coffee,D,1.0,0.3,0.7,39
3534,2019-11-26 08:30:12+00:00,Tuesday,26,11,2019,8,30,coffee,D,1.0,0.3,0.7,38
3535,2019-11-26 08:32:38+00:00,Tuesday,26,11,2019,8,32,coffee,D,1.0,0.3,0.7,37
3544,2019-11-26 09:04:20+00:00,Tuesday,26,11,2019,9,4,coffee,D,1.0,0.3,0.7,36
3548,2019-11-26 09:18:20+00:00,Tuesday,26,11,2019,9,18,coffee,D,1.0,0.3,0.7,35
3551,2019-11-26 09:39:10+00:00,Tuesday,26,11,2019,9,39,coffee,D,1.0,0.3,0.7,34
3562,2019-11-26 10:25:08+00:00,Tuesday,26,11,2019,10,25,coffee,D,1.0,0.3,0.7,33
3564,2019-11-26 10:45:27+00:00,Tuesday,26,11,2019,10,45,coffee,D,1.0,0.3,0.7,32
3565,2019-11-26 10:55:10+00:00,Tuesday,26,11,2019,10,55,coffee,D,1.0,0.3,0.7,31
3568,2019-11-26 11:03:13+00:00,Tuesday,26,11,2019,11,3,coffee,D,1.0,0.3,0.7,30
3570,2019-11-26 11:05:37+00:00,Tuesday,26,11,2019,11,5,coffee,D,1.0,0.3,0.7,29
3571,2019-11-26 11:06:48+00:00,Tuesday,26,11,2019,11,6,coffee,D,1.0,0.3,0.7,28
3573,2019-11-26 11:07:02+00:00,Tuesday,26,11,2019,11,7,coffee,D,1.0,0.3,0.7,27
3575,2019-11-26 11:13:08+00:00,Tuesday,26,11,2019,11,13,coffee,D,1.0,0.3,0.7,26
3578,2019-11-26 11:27:21+00:00,Tuesday,26,11,2019,11,27,coffee,D,1.0,0.3,0.7,25
3582,2019-11-26 11:48:38+00:00,Tuesday,26,11,2019,11,48,coffee,D,1.0,0.3,0.7,24
3583,2019-11-26 11:53:43+00:00,Tuesday,26,11,2019,11,53,coffee,D,1.0,0.3,0.7,23
3585,2019-11-26 11:59:49+00:00,Tuesday,26,11,2019,11,59,coffee,D,1.0,0.3,0.7,22
3586,2019-11-26 12:02:19+00:00,Tuesday,26,11,2019,12,2,coffee,D,1.0,0.3,0.7,21
3589,2019-11-26 12:20:58+00:00,Tuesday,26,11,2019,12,20,coffee,D,1.0,0.3,0.7,20
3592,2019-11-26 12:34:32+00:00,Tuesday,26,11,2019,12,34,coffee,D,1.0,0.3,0.7,19
3602,2019-11-26 13:15:35+00:00,Tuesday,26,11,2019,13,15,coffee,D,1.0,0.3,0.7,18
3603,2019-11-26 13:24:09+00:00,Tuesday,26,11,2019,13,24,coffee,D,1.0,0.3,0.7,17
3610,2019-11-26 13:58:50+00:00,Tuesday,26,11,2019,13,58,coffee,D,1.0,0.3,0.7,16
3611,2019-11-26 14:00:47+00:00,Tuesday,26,11,2019,14,0,coffee,D,1.0,0.3,0.7,15
3612,2019-11-26 14:05:28+00:00,Tuesday,26,11,2019,14,5,coffee,D,1.0,0.3,0.7,14
3613,2019-11-26 14:07:07+00:00,Tuesday,26,11,2019,14,7,coffee,D,1.0,0.3,0.7,13
3614,2019-11-26 14:18:15+00:00,Tuesday,26,11,2019,14,18,coffee,D,1.0,0.3,0.7,12
3615,2019-11-26 14:19:06+00:00,Tuesday,26,11,2019,14,19,coffee,D,1.0,0.3,0.7,11
3620,2019-11-26 15:11:11+00:00,Tuesday,26,11,2019,15,11,coffee,D,1.0,0.3,0.7,10
3623,2019-11-26 15:26:02+00:00,Tuesday,26,11,2019,15,26,coffee,D,1.0,0.3,0.7,9
3627,2019-11-26 15:35:13+00:00,Tuesday,26,11,2019,15,35,coffee,D,1.0,0.3,0.7,8
3629,2019-11-26 15:56:04+00:00,Tuesday,26,11,2019,15,56,coffee,D,1.0,0.3,0.7,7
3631,2019-11-26 16:08:24+00:00,Tuesday,26,11,2019,16,8,coffee,D,1.0,0.3,0.7,6
3632,2019-11-26 16:27:47+00:00,Tuesday,26,11,2019,16,27,coffee,D,1.0,0.3,0.7,5
3635,2019-11-26 17:05:03+00:00,Tuesday,26,11,2019,17,5,nrj,D,1.8,0.8,1.0,7
3642,2019-11-26 18:55:03+00:00,Tuesday,26,11,2019,18,55,coffee,D,1.0,0.3,0.7,4
3643,2019-11-26 19:00:28+00:00,Tuesday,26,11,2019,19,0,nrj,D,1.8,0.8,1.0,6
3644,2019-11-26 19:15:56+00:00,Tuesday,26,11,2019,19,15,coffee,D,1.0,0.3,0.7,3
3648,2019-11-26 20:15:54+00:00,Tuesday,26,11,2019,20,15,nrj,D,1.8,0.8,1.0,5
3649,2019-11-26 20:24:04+00:00,Tuesday,26,11,2019,20,24,coffee,D,1.0,0.3,0.7,2
3653,2019-11-26 20:49:58+00:00,Tuesday,26,11,2019,20,49,nrj,D,1.8,0.8,1.0,4
3655,2019-11-26 22:05:54+00:00,Tuesday,26,11,2019,22,5,coffee,D,1.0,0.3,0.7,1
3658,2019-11-26 22:42:36+00:00,Tuesday,26,11,2019,22,42,nrj,D,1.8,0.8,1.0,3
3660,2019-11-26 23:56:39+00:00,Tuesday,26,11,2019,23,56,coffee,D,1.0,0.3,0.7,0
3664,2019-11-27 16:08:55+00:00,Wednesday,27,11,2019,16,8,nrj,D,1.8,0.8,1.0,2
3669,2019-11-27 18:29:10+00:00,Wednesday,27,11,2019,18,29,nrj,D,1.8,0.8,1.0,1
3670,2019-11-27 19:19:11+00:00,Wednesday,27,11,2019,19,19,nrj,D,1.8,0.8,1.0,0
3733,2019-11-28 15:00:15+00:00,Thursday,28,11,2019,15,0,refill,D,0.0,130.0,-130.0,"{'coffee': 0, 'soda': 0, 'nrj': 0}"
3739,2019-11-28 15:08:27+00:00,Thursday,28,11,2019,15,8,nrj,D,1.8,0.8,1.0,59
3740,2019-11-28 15:10:26+00:00,Thursday,28,11,2019,15,10,nrj,D,1.8,0.8,1.0,58
3743,2019-11-28 15:11:35+00:00,Thursday,28,11,2019,15,11,soda,D,1.6,0.6,1.0,119
3744,2019-11-28 15:12:15+00:00,Thursday,28,11,2019,15,12,coffee,D,1.0,0.3,0.7,279
3746,2019-11-28 15:22:13+00:00,Thursday,28,11,2019,15,22,soda,D,1.6,0.6,1.0,118
3749,2019-11-28 15:25:34+00:00,Thursday,28,11,2019,15,25,coffee,D,1.0,0.3,0.7,278
3754,2019-11-28 15:48:45+00:00,Thursday,28,11,2019,15,48,soda,D,1.6,0.6,1.0,117
3763,2019-11-28 16:06:22+00:00,Thursday,28,11,2019,16,6,soda,D,1.6,0.6,1.0,116
3776,2019-11-28 17:08:59+00:00,Thursday,28,11,2019,17,8,coffee,D,1.0,0.3,0.7,277
3777,2019-11-28 17:11:24+00:00,Thursday,28,11,2019,17,11,soda,D,1.6,0.6,1.0,115
3778,2019-11-28 17:13:23+00:00,Thursday,28,11,2019,17,13,soda,D,1.6,0.6,1.0,114
3779,2019-11-28 17:16:37+00:00,Thursday,28,11,2019,17,16,coffee,D,1.0,0.3,0.7,276
3781,2019-11-28 17:19:44+00:00,Thursday,28,11,2019,17,19,coffee,D,1.0,0.3,0.7,275
3788,2019-11-28 17:57:41+00:00,Thursday,28,11,2019,17,57,soda,D,1.6,0.6,1.0,113
3789,2019-11-28 18:04:03+00:00,Thursday,28,11,2019,18,4,soda,D,1.6,0.6,1.0,112
3791,2019-11-28 18:10:26+00:00,Thursday,28,11,2019,18,10,coffee,D,1.0,0.3,0.7,274
3792,2019-11-28 18:14:37+00:00,Thursday,28,11,2019,18,14,coffee,D,1.0,0.3,0.7,273
3793,2019-11-28 18:17:20+00:00,Thursday,28,11,2019,18,17,soda,D,1.6,0.6,1.0,111
3794,2019-11-28 18:21:17+00:00,Thursday,28,11,2019,18,21,soda,D,1.6,0.6,1.0,110
3795,2019-11-28 18:28:48+00:00,Thursday,28,11,2019,18,28,nrj,D,1.8,0.8,1.0,57
3798,2019-11-28 18:39:06+00:00,Thursday,28,11,2019,18,39,soda,D,1.6,0.6,1.0,109
3799,2019-11-28 18:41:45+00:00,Thursday,28,11,2019,18,41,soda,D,1.6,0.6,1.0,108
3801,2019-11-28 18:43:44+00:00,Thursday,28,11,2019,18,43,soda,D,1.6,0.6,1.0,107
3803,2019-11-28 18:47:38+00:00,Thursday,28,11,2019,18,47,soda,D,1.6,0.6,1.0,106
3809,2019-11-28 19:06:58+00:00,Thursday,28,11,2019,19,6,coffee,D,1.0,0.3,0.7,272
3810,2019-11-28 19:12:52+00:00,Thursday,28,11,2019,19,12,coffee,D,1.0,0.3,0.7,271
3819,2019-11-28 20:11:49+00:00,Thursday,28,11,2019,20,11,coffee,D,1.0,0.3,0.7,270
3823,2019-11-28 20:22:33+00:00,Thursday,28,11,2019,20,22,nrj,D,1.8,0.8,1.0,56
3826,2019-11-28 21:00:05+00:00,Thursday,28,11,2019,21,0,coffee,D,1.0,0.3,0.7,269
3829,2019-11-28 21:43:24+00:00,Thursday,28,11,2019,21,43,soda,D,1.6,0.6,1.0,105
3843,2019-11-28 23:24:03+00:00,Thursday,28,11,2019,23,24,soda,D,1.6,0.6,1.0,104
3844,2019-11-28 23:28:22+00:00,Thursday,28,11,2019,23,28,nrj,D,1.8,0.8,1.0,55
